,text,is_spam
16,โอเค โอเค ไม่มีทางที่ฉันจะได้เจอเธอเร็วกว่านี้ได้ไหมอ่ะ,0
17,พึ่งบังคับตัวเองให้กินสักชิ้น ฉันไม่หิวจริงๆ มันแย่อ่ะ มาร์คกําลังกังวล เขารู้ว่าฉันป่วยเมื่อฉันปฏิเสธพิซซ่า (หัวเราะ),0
18,(หัวเราะ) เธอเชื่อเสมอเลยอ่ะ,0
19,เธอขึ้นรถเมล์ได้ไหมอ่ะ เธอทอดไข่เหรอ เธอชงชาหรือยัง เธอกินที่เหลือของแม่เธอตอนข้าวเย็นเหรอ เธอรู้สึกถึงความรักของฉันไหม,0
20,ฉันกลับมา & แอมป์; เรากําลังบรรจุรถตอนนี้ฉันจะแจ้งให้คุณทราบหากมีห้อง,0
21,อ่า ทํางาน ฉันจําได้รางๆนะ มันรู้สึกยังไงอ่ะ (หัวเราะ),0
22,เดี๋ยวนะ นั่นยังไม่ชัดเจนทั้งหมด เธอไม่แน่ใจว่าฉันประชดประชันหรือนั่นเป็นสาเหตุที่เอ็กซ์ไม่อยากอยู่กับพวกเรา,0
23,อือ เขาเข้ามาตอน 2 และ v'a และได้ลดลงและหล่อนทําเหมือนเสียเด็กและเขาถูกจับในสิ่งนั้น จนถึง 2 แต่พวกเราไม่ไปที่นั่น ไม่ได้ทําไม่ดีไชโย เธอละ,0
24,เค บอกฉันอะไรก็ได้เกี่ยวกับเธอ,0
25,สําหรับความกลัวของลมกับงานบ้านทั้งหมดที่คุณเพิ่งทํา? เร็วมี cuppa,0
26,ใช่...โอเค ฉันกลับบ้านดูเวลานั้นแล้วฉันส่งข้อความหาเธออีกครั้ง...ฉันไปเรียนวันที่ 2 พฤษภาเหมือนกัน แต่วิชาเรียนของหล่อนตอน 8 โมงเช้า,0
27,อุปส์ ฉันจะบอกเธอเมื่อรูมเมทของฉันเสร็จนะ,0
28,ฉันเห็นตัวอักษรบีบนรถของฉัน,0
29,อะไรก็ได้...เธอตัดสินใจ...,0
30,สวัสดี เธอสบายดีไหมและวันเสาร์เป็นยังไงบ้างอ่ะ ฉันพึ่งส่งข้อความเพื่อดูว่าเธอตัดสินใจทําอะไรในวันพรุ่งนี้ไหม ไม่ใช่ว่าฉันพยายามจะชวนตัวเองหรืออะไรนะ,0
31,ช่วยไปข้างหน้าด้วยวัตต์นะ ฉันแค่อยากจะแน่ใจ ขอให้มีวันหยุดที่ดีนะ อาบิโอล่า,0
32,ฉันลืมบอกเธอเหรอ ฉันต้องการเธอ ฉันต้องการเธอ...แต่ทั้งหมด...ฉันรักเธอที่รักอาหรับม้าของฉัน....อืม....อร่อย,0
33,เธอเห็นใครเหรอ?,0
34,ดีจัง ฉันหวังว่าเธอจะชอบผู้ชายของเธอนะ ฉันและแอลที # & gt; นิ้ว...,0
35,ไม่มีการโทร...ข้อความ...สายที่ไม่ได้รับ,0
36,เธอไม่ได้ฉีดเฮปบีในไนจีเรียเหรอ,0
37,ยุติธรรมดี มีอะไรเกิดขึ้นไหม,0
38,เย้ หวังว่านะ หากไทเลอร์ทําไม่ได้ฉันอาจจะลองถามดูสักหน่อย,0
39,เธอไม่รู้ว่าฉันดื้อแค่ไหน ฉันไม่อยากไปโรงพยาบาลเลย ฉันบอกมาร์คตลอดว่าฉันไม่ใช่คนดูดที่อ่อนแอ โรงพยาบาลสําหรับคนที่อ่อนแอ,0
40,เห็นฉันครั้งแรกในห้องเรียน,0
41,"กรัมมักจะทํางานเหมือน & lt; # & gt;, ครึ่งแปดฉลาดกว่าแม้ว่าและได้รับเกือบหนึ่งวินาทีสําหรับ & lt; # & gt;",0
42,เค สําหรับข้อมูลของเธอนะ เอ็กซ์มีรถมารับพรุ่งนี้เช้าแต่เขามาค้างที่บ้านของพวกเราคืนนี้นะ,0
43,"ว้าว ฉันไม่เคยรู้เลยว่าเธออายการรับรองของเธอ ฉันนึกว่าเธอชอบมัน ตั้งแต่ฉันทําดีที่สุดแล้วและเธอดูมีความสุขเกี่ยวกับ \""ถ้ํา\"" ฉันขอโทษนะฉันไม่ได้และไม่มีอะไรให้มากกว่านี้ ฉันขอโทษที่ฉันเสนอ ฉันขอโทษที่ห้องของเธอน่าอายมาก""",0
44,เมื่อวานนี้เธอรู้หรือไม่ว่าเดฟลินทําอะไรอ่ะ หาตอนนี้ที่ & lt; ที่อยู่ URL & gt;,0
45,ขอโทษนะ ฉันจะโทรหาทีหลังในการนัดพบ,0
46,บอกทีว่าเธอถึงที่ไหน,0
47,ใช่....ซีรี่ย์และซีรี่ย์สที่ออกจากซีรี่ย์ เอ็นจีบี,0
48,เธอจะต้องซื้อเบอร์เกอร์ 1 เหรียญ สําหรับตัวเองตอนกลับบ้าน ฉันขยับไม่ได้ ปวดจะตายอยู่แล้ว,0
49,ฮ่าฮ่าฮ่า ตลกดี ผู้หญิงคือผู้แสวงหาสถานการณ์,0
50,มันเป็นส่วนหนึ่งของการตรวจสอบ IQ,0
51,ขอโทษนะรูมเมทของฉันใช้เวลาตลอดไป มันโอเคนะถ้าฉันไปตอนนี้,0
52,โอเค ฉันตรวจสอบกับช่างทําผมอีกครั้งแล้วเขาบอกว่าจะไม่สั้นมาก เขาบอกว่าจะตัดจนฉันดูดี,0
53,"วันนี้คือ \""เพลงวันเฉพาะ.. เพลงไหนที่เธออุทิศให้ฉันอ่ะ ส่งนี่ให้เพื่อนที่มีค่าของเธอทุกคนแต่ก่อนอื่นตอบฉัน...""",0
54,ฉันขึ้นเครื่องให้สิ้นเดือนนี้,0
55,ว้า โชคดีจังพวก...งั้นประหยัดเงินได้...(ขํา)...,0
56,เรียนเสร็จแล้ว เธออยู่ที่ไหนเหรอ,0
57,ไงที่รัก ฉันอยู่ที่บ้านตอนนี้อยากจะทําอะไรไหม,0
58,เค...เค เธออยู่ที่ไหนเหรอ เธอแสดงยังไงเหรอ,0
59,เธอโทรหาฉันได้ละตอนนี้...,0
60,ฉันรอมาจัน โทรหาฉันเมื่อเธอว่างนะ,0
61,ดีเลยค่ะ ฉันเป็นสุภาพบุรุษและจะปฏิบัติต่อคุณอย่างมีเกียรติและความเคารพค่ะ,0
62,ฉันชอบคุณมาก :) แต่ฉันขี้อายมากพ่อ,0
63,ไม่ทํางานหลังจาก & lt; # & gt; หรืออะไร,0
64,มันไม่เหมือนกันที่นี่อ่ะ ยังหางานอยู่ ทาได้เท่าไหร่ที่นั่นอ่ะ,0
65,ขอโทษนะ ฉันจะโทรหาทีหลังนะ,0
66,เค เธอโทรหาฉันเมื่อกี้เหรอ,0
67,โอเค ฉันกําลังกลับบ้าน สวัสดี,0
68,คุณจะอยู่ในสถานที่ของชายคนนั้น,0
69,ใช่ ป้ายถัดไป,0
70,ฉันโทรหาคุณทีหลัง ไม่มีเครือข่ายนะ ถ้าด่วน ส่งข้อความหาฉัน,0
71,ของจริงเมื่อเธอขึ้นเหรอ ฉันต้องการตั๋วอีก 2 ใบและแจ็กเก็ตอีก 1 อันและฉันก็ทําเสร็จแล้ว ฉันใช้เบอร์ของฉันทั้งหมดแล้ว,0
72,ใช่ฉันเริ่มส่งคําร้องขอเพื่อทํามันแต่ความเจ็บปวดกลับมาดังนั้นฉันกลับมานอนละ เหรียญสองเท่าที่โรงงานเช่นกัน ฉันต้องใช้เงินไนโตรของฉันทั้งหมด,0
73,ฉันยังไม่ถึงคืนนี้จริงๆอ่ะที่รัก,0
